workerid,not_paid_attention,like,num_plays,filler,pre_check_response,agree,topic,stimulus,open_answer,time,friendly,happy,gender,age,education,language,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.hit_information,audio_input,speaker_impressions,enjoyment,asses,comments,problems,fairprice
17,False,0.5,2,True,hat,0.15,hat,hat,No idea.,62694,0.5,0.71,Non_binary,31,3,english,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3M0NZ3JDP2IA9NJBH6O4BLBIRS05ZG,5,Approved,Fri Jun 02 07:02:40 PDT 2017,Thu Jun 01 14:03:23 PDT 2017,Thu Jun 01 14:22:40 PDT 2017,Thu Jun 01 14:36:14 PDT 2017,,,,,undefined,11.9633,"{""audio_input"":""head phones"",""speaker_impressions"":""They did not sound like they were actually talking to one another. Like it was two different recordings."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank."",""problems"":""No."",""fairprice"":""1.50""}",head phones,They did not sound like they were actually talking to one another. Like it was two different recordings.,1,Yes,"It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank.",No.,1.5
17,False,0.96,1,False,movie,0.13,movie,movie_pos,No idea.,20462,0.51,0.51,Non_binary,31,3,english,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3M0NZ3JDP2IA9NJBH6O4BLBIRS05ZG,5,Approved,Fri Jun 02 07:02:40 PDT 2017,Thu Jun 01 14:03:23 PDT 2017,Thu Jun 01 14:22:40 PDT 2017,Thu Jun 01 14:36:14 PDT 2017,,,,,undefined,11.9633,"{""audio_input"":""head phones"",""speaker_impressions"":""They did not sound like they were actually talking to one another. Like it was two different recordings."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank."",""problems"":""No."",""fairprice"":""1.50""}",head phones,They did not sound like they were actually talking to one another. Like it was two different recordings.,1,Yes,"It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank.",No.,1.5
17,False,0.36,1,False,theatre,0.48,theatre,theatre_neg,Questioning.,24104,0.5,0.5,Non_binary,31,3,english,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3M0NZ3JDP2IA9NJBH6O4BLBIRS05ZG,5,Approved,Fri Jun 02 07:02:40 PDT 2017,Thu Jun 01 14:03:23 PDT 2017,Thu Jun 01 14:22:40 PDT 2017,Thu Jun 01 14:36:14 PDT 2017,,,,,undefined,11.9633,"{""audio_input"":""head phones"",""speaker_impressions"":""They did not sound like they were actually talking to one another. Like it was two different recordings."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank."",""problems"":""No."",""fairprice"":""1.50""}",head phones,They did not sound like they were actually talking to one another. Like it was two different recordings.,1,Yes,"It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank.",No.,1.5
17,False,0.77,1,False,ice cream,0.28,ice cream,ice_cream_pos,No idea.,17987,0.51,0.52,Non_binary,31,3,english,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3M0NZ3JDP2IA9NJBH6O4BLBIRS05ZG,5,Approved,Fri Jun 02 07:02:40 PDT 2017,Thu Jun 01 14:03:23 PDT 2017,Thu Jun 01 14:22:40 PDT 2017,Thu Jun 01 14:36:14 PDT 2017,,,,,undefined,11.9633,"{""audio_input"":""head phones"",""speaker_impressions"":""They did not sound like they were actually talking to one another. Like it was two different recordings."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank."",""problems"":""No."",""fairprice"":""1.50""}",head phones,They did not sound like they were actually talking to one another. Like it was two different recordings.,1,Yes,"It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank.",No.,1.5
17,False,0.81,1,True,museum,0.73,museum,museum,No idea.,17823,0.5,0.49,Non_binary,31,3,english,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3M0NZ3JDP2IA9NJBH6O4BLBIRS05ZG,5,Approved,Fri Jun 02 07:02:40 PDT 2017,Thu Jun 01 14:03:23 PDT 2017,Thu Jun 01 14:22:40 PDT 2017,Thu Jun 01 14:36:14 PDT 2017,,,,,undefined,11.9633,"{""audio_input"":""head phones"",""speaker_impressions"":""They did not sound like they were actually talking to one another. Like it was two different recordings."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank."",""problems"":""No."",""fairprice"":""1.50""}",head phones,They did not sound like they were actually talking to one another. Like it was two different recordings.,1,Yes,"It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank.",No.,1.5
17,False,0.35,1,True,coffee,0.5,coffee,coffee,No idea.,16748,0.51,0.51,Non_binary,31,3,english,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3M0NZ3JDP2IA9NJBH6O4BLBIRS05ZG,5,Approved,Fri Jun 02 07:02:40 PDT 2017,Thu Jun 01 14:03:23 PDT 2017,Thu Jun 01 14:22:40 PDT 2017,Thu Jun 01 14:36:14 PDT 2017,,,,,undefined,11.9633,"{""audio_input"":""head phones"",""speaker_impressions"":""They did not sound like they were actually talking to one another. Like it was two different recordings."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank."",""problems"":""No."",""fairprice"":""1.50""}",head phones,They did not sound like they were actually talking to one another. Like it was two different recordings.,1,Yes,"It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank.",No.,1.5
17,False,0.2,1,False,scarf,0.2,scarf,scarf_pos,No idea.,16578,0.5,0.5,Non_binary,31,3,english,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3M0NZ3JDP2IA9NJBH6O4BLBIRS05ZG,5,Approved,Fri Jun 02 07:02:40 PDT 2017,Thu Jun 01 14:03:23 PDT 2017,Thu Jun 01 14:22:40 PDT 2017,Thu Jun 01 14:36:14 PDT 2017,,,,,undefined,11.9633,"{""audio_input"":""head phones"",""speaker_impressions"":""They did not sound like they were actually talking to one another. Like it was two different recordings."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank."",""problems"":""No."",""fairprice"":""1.50""}",head phones,They did not sound like they were actually talking to one another. Like it was two different recordings.,1,Yes,"It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank.",No.,1.5
17,False,0.49,2,False,cake,0.49,cake,cake_neg,No idea.,102949,0.51,0.49,Non_binary,31,3,english,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3M0NZ3JDP2IA9NJBH6O4BLBIRS05ZG,5,Approved,Fri Jun 02 07:02:40 PDT 2017,Thu Jun 01 14:03:23 PDT 2017,Thu Jun 01 14:22:40 PDT 2017,Thu Jun 01 14:36:14 PDT 2017,,,,,undefined,11.9633,"{""audio_input"":""head phones"",""speaker_impressions"":""They did not sound like they were actually talking to one another. Like it was two different recordings."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank."",""problems"":""No."",""fairprice"":""1.50""}",head phones,They did not sound like they were actually talking to one another. Like it was two different recordings.,1,Yes,"It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank.",No.,1.5
17,False,0.68,1,True,salad,0.31,salad,salad,No idea.,19906,0.49,0.49,Non_binary,31,3,english,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3M0NZ3JDP2IA9NJBH6O4BLBIRS05ZG,5,Approved,Fri Jun 02 07:02:40 PDT 2017,Thu Jun 01 14:03:23 PDT 2017,Thu Jun 01 14:22:40 PDT 2017,Thu Jun 01 14:36:14 PDT 2017,,,,,undefined,11.9633,"{""audio_input"":""head phones"",""speaker_impressions"":""They did not sound like they were actually talking to one another. Like it was two different recordings."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank."",""problems"":""No."",""fairprice"":""1.50""}",head phones,They did not sound like they were actually talking to one another. Like it was two different recordings.,1,Yes,"It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank.",No.,1.5
17,False,0.3,2,True,book,0.52,book,book,No idea.,31109,0.48,0.47,Non_binary,31,3,english,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3M0NZ3JDP2IA9NJBH6O4BLBIRS05ZG,5,Approved,Fri Jun 02 07:02:40 PDT 2017,Thu Jun 01 14:03:23 PDT 2017,Thu Jun 01 14:22:40 PDT 2017,Thu Jun 01 14:36:14 PDT 2017,,,,,undefined,11.9633,"{""audio_input"":""head phones"",""speaker_impressions"":""They did not sound like they were actually talking to one another. Like it was two different recordings."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank."",""problems"":""No."",""fairprice"":""1.50""}",head phones,They did not sound like they were actually talking to one another. Like it was two different recordings.,1,Yes,"It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank.",No.,1.5
17,False,0.19,1,False,restaurant,0.18,restaurant,restaurant_neg,No idea.,27998,0.5,0.5,Non_binary,31,3,english,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3M0NZ3JDP2IA9NJBH6O4BLBIRS05ZG,5,Approved,Fri Jun 02 07:02:40 PDT 2017,Thu Jun 01 14:03:23 PDT 2017,Thu Jun 01 14:22:40 PDT 2017,Thu Jun 01 14:36:14 PDT 2017,,,,,undefined,11.9633,"{""audio_input"":""head phones"",""speaker_impressions"":""They did not sound like they were actually talking to one another. Like it was two different recordings."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank."",""problems"":""No."",""fairprice"":""1.50""}",head phones,They did not sound like they were actually talking to one another. Like it was two different recordings.,1,Yes,"It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank.",No.,1.5
17,False,0.38,1,True,song,0.49,song,song,No idea.,20068,0.51,0.51,Non_binary,31,3,english,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3M0NZ3JDP2IA9NJBH6O4BLBIRS05ZG,5,Approved,Fri Jun 02 07:02:40 PDT 2017,Thu Jun 01 14:03:23 PDT 2017,Thu Jun 01 14:22:40 PDT 2017,Thu Jun 01 14:36:14 PDT 2017,,,,,undefined,11.9633,"{""audio_input"":""head phones"",""speaker_impressions"":""They did not sound like they were actually talking to one another. Like it was two different recordings."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank."",""problems"":""No."",""fairprice"":""1.50""}",head phones,They did not sound like they were actually talking to one another. Like it was two different recordings.,1,Yes,"It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank.",No.,1.5
17,False,0.63,1,True,documentary,0.59,documentary,documentary,No idea.,19513,0.5,0.5,Non_binary,31,3,english,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3M0NZ3JDP2IA9NJBH6O4BLBIRS05ZG,5,Approved,Fri Jun 02 07:02:40 PDT 2017,Thu Jun 01 14:03:23 PDT 2017,Thu Jun 01 14:22:40 PDT 2017,Thu Jun 01 14:36:14 PDT 2017,,,,,undefined,11.9633,"{""audio_input"":""head phones"",""speaker_impressions"":""They did not sound like they were actually talking to one another. Like it was two different recordings."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank."",""problems"":""No."",""fairprice"":""1.50""}",head phones,They did not sound like they were actually talking to one another. Like it was two different recordings.,1,Yes,"It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank.",No.,1.5
17,False,0.83,1,True,smoothie,0.85,smoothie,smoothie,No idea.,21154,0.5,0.5,Non_binary,31,3,english,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3M0NZ3JDP2IA9NJBH6O4BLBIRS05ZG,5,Approved,Fri Jun 02 07:02:40 PDT 2017,Thu Jun 01 14:03:23 PDT 2017,Thu Jun 01 14:22:40 PDT 2017,Thu Jun 01 14:36:14 PDT 2017,,,,,undefined,11.9633,"{""audio_input"":""head phones"",""speaker_impressions"":""They did not sound like they were actually talking to one another. Like it was two different recordings."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank."",""problems"":""No."",""fairprice"":""1.50""}",head phones,They did not sound like they were actually talking to one another. Like it was two different recordings.,1,Yes,"It was ok, couldn&quotechart really think of anything to type in the boxes, but did not want to leave them blank.",No.,1.5
18,False,0.76,1,False,cake,0.79,cake,cake_neg,good,15477,0.69,0.7,Non_binary,28,2,english,Windows,1080,1920,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3RSDURM96B6A0G2ZWLFO188TYQUYEG,6,Approved,Fri Jun 02 07:07:13 PDT 2017,Thu Jun 01 14:08:11 PDT 2017,Thu Jun 01 14:27:13 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,18.66175,"{""audio_input"":""headphones"",""speaker_impressions"":""no"",""enjoyment"":""0"",""asses"":""Yes"",""comments"":"""",""problems"":""no"",""fairprice"":""no""}",headphones,no,0,Yes,,no,no
18,False,0.49,1,False,scarf,0.52,scarf,scarf_neg,apathy,12829,0.45,0.45,Non_binary,28,2,english,Windows,1080,1920,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3RSDURM96B6A0G2ZWLFO188TYQUYEG,6,Approved,Fri Jun 02 07:07:13 PDT 2017,Thu Jun 01 14:08:11 PDT 2017,Thu Jun 01 14:27:13 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,18.66175,"{""audio_input"":""headphones"",""speaker_impressions"":""no"",""enjoyment"":""0"",""asses"":""Yes"",""comments"":"""",""problems"":""no"",""fairprice"":""no""}",headphones,no,0,Yes,,no,no
18,False,0.32,1,False,movie,0.46,movie,movie_neg,bored,14800,0.5,0.33,Non_binary,28,2,english,Windows,1080,1920,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3RSDURM96B6A0G2ZWLFO188TYQUYEG,6,Approved,Fri Jun 02 07:07:13 PDT 2017,Thu Jun 01 14:08:11 PDT 2017,Thu Jun 01 14:27:13 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,18.66175,"{""audio_input"":""headphones"",""speaker_impressions"":""no"",""enjoyment"":""0"",""asses"":""Yes"",""comments"":"""",""problems"":""no"",""fairprice"":""no""}",headphones,no,0,Yes,,no,no
18,False,0.32,1,True,hat,0.16,hat,hat,dont know,13745,0.3,0.28,Non_binary,28,2,english,Windows,1080,1920,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3RSDURM96B6A0G2ZWLFO188TYQUYEG,6,Approved,Fri Jun 02 07:07:13 PDT 2017,Thu Jun 01 14:08:11 PDT 2017,Thu Jun 01 14:27:13 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,18.66175,"{""audio_input"":""headphones"",""speaker_impressions"":""no"",""enjoyment"":""0"",""asses"":""Yes"",""comments"":"""",""problems"":""no"",""fairprice"":""no""}",headphones,no,0,Yes,,no,no
18,False,0.57,1,True,museum,0.51,museum,museum,friendly,17968,0.9,0.4,Non_binary,28,2,english,Windows,1080,1920,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3RSDURM96B6A0G2ZWLFO188TYQUYEG,6,Approved,Fri Jun 02 07:07:13 PDT 2017,Thu Jun 01 14:08:11 PDT 2017,Thu Jun 01 14:27:13 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,18.66175,"{""audio_input"":""headphones"",""speaker_impressions"":""no"",""enjoyment"":""0"",""asses"":""Yes"",""comments"":"""",""problems"":""no"",""fairprice"":""no""}",headphones,no,0,Yes,,no,no
